"PersonID","Name","ZhName","AltName","AltZhName","AltSpelling","AltZhSpelling","Surname","IsProperName","Gender","BirthYear","DeathYear","BirthPlace","DeathPlace","StrongID","UpdatedStrongID","RefStrongID","RefBirth","RefDeath","RefAge","RefCorrections","RefClass","RefParent","RefNotes","RefDetail","Verses","RefSpouse","RefFatherBFTID","RefRank","BFTID","IsFatherMatch","Spouse","IsStrongMatch","IsChildMatch","KoName","IsHide"
1636,Joash,約阿施,"","","","","","1",M,"","","","",H3101,H3101,"",0,"","",,"","",,"","1Chr 12:3; ","",0,0,0,,"",,,요아스,
1637,Joash,約阿施,"","","","","","1",M,"","","","",H3135,H3135,"",0,"","",,"","",,"","1Chr 27:28; ","",0,0,0,,"",,,요아스,
1638,Jashub,雅述,"Job, Yob",約伯,"","","","1",M,"","","","","H3102, H3437","H3102,H3437","",0,"","",,"","",,"",Gen 46:13; Num 26:24; 1Chr 7:1; ,"",0,0,0,,"",,,욥,
1639,Job,約伯,"","","","","","1",M,"","","","","G2492, H347","G2492,H347","",0,"","",,"","",,"",Job 1:1; Job 1:5; Job 1:8; Job 1:9; Job 1:14; Job 1:20; Job 1:22; Job 2:3; Job 2:7; Job 2:10; Job 2:11; Job 3:1; Job 3:2; Job 6:1; Job 9:1; Job 12:1; Job 16:1; Job 19:1; Job 21:1; Job 23:1; Job 26:1; Job 27:1; Job 29:1; Job 31:40; Job 32:1; Job 32:2; Job 32:3; Job 32:4; Job 32:12; Job 33:1; Job 33:31; Job 34:5; Job 34:7; Job 34:35; Job 34:36; Job 35:16; Job 37:14; Job 38:1; Job 40:1; Job 40:3; Job 40:6; Job 42:1; Job 42:7; Job 42:8; Job 42:9; Job 42:10; Job 42:12; Job 42:15; Job 42:16; Job 42:17; Ezek 14:14; Ezek 14:20; Jas 5:11; ,"",0,0,0,,"",,,욥,
1640,Jobab,約巴,"","","","","","1",M,"","","","",H3103,H3103,"",0,"","",,base,Joktan,,"(Genesis 10:26-29, 1 Chronicles 1:20-23)",Gen 10:29; 1Chr 1:23; ,"",28,13,41,0,"",1,,요밥,
1641,Jobab,約巴,"","","","","","1",M,"","","","",H3103,H3103,"",0,"","",,"","",,"",Gen 36:33; Gen 36:34; 1Chr 1:44; 1Chr 1:45; ,"",0,0,0,,"",,,요밥,
1642,Jobab,約巴,"","","","","","1",M,"","","","",H3103,H3103,"",0,"","",,"","",,"",Josh 11:1; ,"",0,0,0,,"",,,요밥,
1643,Jobab,約巴,"","","","","","1",M,"","","","",H3103,H3103,"",0,"","",,Israel,Shaharaim,,(1 Chronicles 8:9),"1Chr 8:9; ","",783,1,784,1,"",,,요밥,
1644,Jobab,約巴,"","","","","","1",M,"","","","",H3103,H3103,"",0,"","",,Israel,Elpaal,,(1 Chronicles 8:18),"1Chr 8:18; ","",792,15,839,0,"",,,요밥,
1645,Jochebed,約基別,"","","","","","1",F,"","","","",H3115,H3115,H3115,0,"","",,Israel female,Levi,,"(Exodus 6:20, Numbers 26:59)",Exod 6:20; Num 26:59; ,"",155,2,177,0,Amram (242),1,,요게벳,
1646,Joed,約葉,"","","","","","1",M,"","","","",H3133,H3133,"",0,"","",,"","",,"",Neh 11:7; ,"",0,0,0,,"",,,요엣,
1647,Joel,約珥,"","",Vashni,"","","1",M,"","","","","H2059, H3100","H2059,H3100","H3100, G2493",0,"","",,Israel priest,Samuel,"not G2493=Joel, an Israelite [Acts 2:16 But this is that which was spoken by the prophet Joel]",(1 Chronicles 6:33),"1Sam 8:2; 1Chr 6:28; 1Chr 6:33; 1Chr 15:17; ","",237,1,238,1,"",0,,와스니,
1648,Joel,約珥,"","","","","","1",M,"","","","",H3100,H3100,"H3100, G2493",0,"","",,Israel,Sixteen sons and six daughters,,(1 Chronicles 4:35),"1Chr 4:35; ","",132,4,137,,"",0,,요엘,
1649,Joel,約珥,"","","","","","1",M,"","","","",H3100,H3100,"H3100, G2493",0,"","",,Israel,Reuben,,(1 Chronicles 5:4),"1Chr 5:4; ","",89,5,102,,"",0,,요엘,
1650,Joel,約珥,"","","","","","1",M,"","","","",H3100,H3100,"",0,"","",,"","",,"","1Chr 5:8; ","",0,0,0,,"",,,요엘,
1651,Joel,約珥,"","","","","","1",M,"","","","",H3100,H3100,"",0,"","",,"","",,"","1Chr 5:12; ","",0,0,0,,"",,,요엘,
1652,Joel,約珥,"","","","","","1",M,"","","","",H3100,H3100,"H3100, G2493",0,"","",H3100,Israel,Izrahiah,"not G2493=Joel, an Israelite/prophet",(1 Chronicles 7:3),"1Chr 7:3; ","",677,3,680,0,"",0,,요엘,
1653,Joel,約珥,"","","","","","1",M,"","","","",H3100,H3100,"",0,"","",,"","",,"","1Chr 11:38; ","",0,0,0,,"",,,요엘,
1654,Joel,約珥,"","","","","","1",M,"","","","",H3100,H3100,"",0,"","",,"","",,"","1Chr 15:7; 1Chr 15:11; ","",0,0,0,,"",,,요엘,
1655,Joel,約珥,"","","","","","1",M,"","","","",H3100,H3100,"",0,"","",,"","",,"","1Chr 23:8; 1Chr 26:22; ","",0,0,0,,"",,,요엘,
1656,Joel,約珥,"","","","","","1",M,"","","","",H3100,H3100,"",0,"","",,"","",,"","1Chr 27:20; ","",0,0,0,,"",,,요엘,
1657,Joel,約珥,"","","","","","1",M,"","","","",H3100,H3100,"",0,"","",,"","",,"","2Chr 29:12; ","",0,0,0,,"",,,요엘,
1658,Joel,約珥,"","","","","","1",M,"","","","",H3100,H3100,"",0,"","",,"","",,"",Ezra 10:43; ,"",0,0,0,,"",,,요엘,
1659,Joel,約珥,"","","","","","1",M,"","","","",H3100,H3100,"",0,"","",,"","",,"",Neh 11:9; ,"",0,0,0,,"",,,요엘,
1660,Joel,約珥,"","","","","","1",M,"","","","","G2493, H3100","G2493,H3100","",0,"","",,"","",,"",Joel 1:1; Acts 2:16; ,"",0,0,0,,"",,,요엘,
1661,Joelah,猶拉,"","","","","","1",F,"","","","",H3132,H3132,"",0,"","",,"","",,"","1Chr 12:7; ","",0,0,0,,"",,,요엘라,
1662,Joezer,約以謝,"","","","","","1",M,"","","","",H3134,H3134,"",0,"","",,"","",,"","1Chr 12:6; ","",0,0,0,,"",,,요에셀,
1663,Jogli,約利,"","","","","","1",M,"","","","",H3020,H3020,"",0,"","",,"","",,"",Num 34:22; ,"",0,0,0,,"",,,요글리,
1664,Joha,約哈,"","","","","","1",M,"","","","",H3109,H3109,H3109,0,"","",,Israel,Beriah,,(1 Chronicles 8:16),"1Chr 8:16; ","",796,6,802,0,"",1,,요하,
1665,Joha,約哈,"","","","","","1",M,"","","","",H3109,H3109,"",0,"","",,"","",,"","1Chr 11:45; ","",0,0,0,,"",,,요하,
1666,Johanan,約哈難,"","","","","","1",M,"","","","",H3110,H3110,"",0,"","",,"","",,"","2Kgs 25:23; Jer 40:8; Jer 40:13; Jer 40:15; Jer 40:16; Jer 41:11; Jer 41:13; Jer 41:14; Jer 41:15; Jer 41:16; Jer 42:1; Jer 42:8; Jer 43:2; Jer 43:4; Jer 43:5; ","",0,0,0,,"",,,요하난,
1667,Johanan,約哈難,"","","","","","1",M,"","",Jerusalem,"",H3110,H3110,"",0,"","",,"","",,"","1Chr 3:15; ","",0,0,0,,"",,,요하난,
1668,Johanan,約哈難,"","","","","","1",M,"","","","",H3110,H3110,H3110,0,"","",,Israel,Elioenai,,(1 Chronicles 3:24),"1Chr 3:24; ","",476,5,481,0,"",1,,요하난,
1669,Johanan,約哈難,"","","","","","1",M,"","","","",H3110,H3110,H3110,0,"","",,Israel priest,Azariah,,(1 Chronicles 6:9),"1Chr 6:9; 1Chr 6:10; ","",194,1,195,1,"",1,,요하난,
1670,Johanan,約哈難,"","","","","","1",M,"","","","",H3110,H3110,"",0,"","",,"","",,"","1Chr 12:4; ","",0,0,0,,"",,,요하난,
1671,Johanan,約哈難,"","","","","","1",M,"","","","",H3110,H3110,"",0,"","",,"","",,"","1Chr 12:12; ","",0,0,0,,"",,,요하난,
1672,Johanan,約哈難,"","","","","","1",M,"","","","",H3076,H3076,"",0,"","",,"","",,"","2Chr 28:12; ","",0,0,0,,"",,,여호하난,
1673,Johanan,約哈難,"","","","","","1",M,"","","","",H3110,H3110,"",0,"","",,"","",,"",Ezra 8:12; ,"",0,0,0,,"",,,요하난,
1674,Johanan,約哈難,"","","","","","1",M,"","","","",H3076,H3076,"",0,"","",,"","",,"",Ezra 10:6; ,"",0,0,0,,"",,,여호하난,
1675,Johanan,約哈難,Jehohanan,"","","","","1",M,"","","","",H3076,H3076,"",0,"","",,"","",,"",Neh 6:18; ,"",0,0,0,,Daughter of Meshullam (987),,,여호하난,
1676,John,約翰,"","","","","","1",M,"","","","",G2491,G2491,"",0,"","",,"","",,"",Matt 3:1; Matt 3:4; Matt 3:13; Matt 3:14; Matt 4:12; Matt 9:14; Matt 11:2; Matt 11:4; Matt 11:7; Matt 11:11; Matt 11:12; Matt 11:13; Matt 11:18; Matt 14:2; Matt 14:3; Matt 14:4; Matt 14:8; Matt 14:10; Matt 16:14; Matt 17:13; Matt 21:25; Matt 21:26; Matt 21:32; Mark 1:4; Mark 1:6; Mark 1:9; Mark 1:14; Mark 2:18; Mark 6:14; Mark 6:16; Mark 6:17; Mark 6:18; Mark 6:20; Mark 6:24; Mark 6:25; Mark 8:28; Mark 11:30; Mark 11:32; Luke 1:13; Luke 1:60; Luke 1:63; Luke 3:2; Luke 3:15; Luke 3:16; Luke 3:20; Luke 5:33; Luke 7:18; Luke 7:19; Luke 7:20; Luke 7:22; Luke 7:24; Luke 7:28; Luke 7:29; Luke 7:33; Luke 9:7; Luke 9:9; Luke 9:19; Luke 11:1; Luke 16:16; Luke 20:4; Luke 20:6; John 1:6; John 1:15; John 1:19; John 1:26; John 1:28; John 1:29; John 1:32; John 1:35; John 1:40; John 3:23; John 3:24; John 3:25; John 3:26; John 3:27; John 4:1; John 5:33; John 5:36; John 10:40; John 10:41; Acts 1:5; Acts 1:22; Acts 10:37; Acts 11:16; Acts 13:24; Acts 13:25; Acts 18:25; Acts 19:3; Acts 19:4; ,"",0,0,0,,"",,,요한,
1677,John,約翰,Boanerges,半尼其,"","","","1",M,"","","","","G2491, G993","G2491,G993","",0,"","",,"","",,"",Matt 4:21; Matt 10:2; Matt 17:1; Mark 1:19; Mark 1:29; Mark 3:17; Mark 3:17; Mark 5:37; Mark 9:2; Mark 9:38; Mark 10:35; Mark 10:41; Mark 13:3; Mark 14:33; Luke 5:10; Luke 6:14; Luke 8:51; Luke 9:28; Luke 9:49; Luke 9:54; Luke 22:8; Acts 1:13; Acts 3:1; Acts 3:3; Acts 3:4; Acts 3:11; Acts 4:13; Acts 4:19; Acts 8:14; Acts 12:2; Gal 2:9; Rev 1:1; Rev 1:4; Rev 1:9; Rev 21:2; Rev 22:8; ,"",0,0,0,,"",,,요한,
1678,John,約翰,"","","","","","1",M,"","","","",G2491,G2491,"",0,"","",,"","",,"",Acts 4:6; ,"",0,0,0,,"",,,요한,
1679,John,"約翰, 馬可","Mark, Marcus",馬可,"","",Mark,"1",M,"","","","","G2491, G3138",,"",0,"","",,"","",,"",Acts 12:12; Acts 12:12; Acts 12:25; Acts 12:25; Acts 15:37; Acts 15:37; Acts 15:39; Col 4:10; 2Tim 4:11; Phlm 1:24; 1Pet 5:13; ,"",0,0,0,,"",,,요한,
1680,Joiada,耶何耶大,Jehoiada,"","","","","1",M,"","","","",H3111,H3111,"",0,"","",,"","",,"",Neh 12:10; Neh 12:11; Neh 12:22; Neh 13:28; ,"",0,0,0,,"",,,요야다,
1681,Joiakim,約雅金,"","","","","","1",M,"","","","",H3113,H3113,"",0,"","",,"","",,"",Neh 12:10; Neh 12:12; Neh 12:26; ,"",0,0,0,,"",,,요야김,
1682,Joiarib,約雅立,"","","","","","1",M,"","","","",H3114,H3114,"",0,"","",,"","",,"",Ezra 8:16; ,"",0,0,0,,"",,,요야립,
1683,Joiarib,約雅立,"","","","","","1",M,"","","","",H3114,H3114,"",0,"","",,"","",,"",Neh 11:5; ,"",0,0,0,,"",,,요야립,
1684,Jokim,約敬,"","","","","","1",M,"","","","",H3137,H3137,H3137,0,"","",,Israel,Shelah,,(1 Chronicles 4:22),"1Chr 4:22; ","",296,3,302,0,"",1,,요김,
1685,Jokshan,約珊,"","","","","","1",M,"","","","",H3370,H3370,H3370,0,"","",,base,Abram/Abraham,,(Genesis 25:1-2),Gen 25:2; Gen 25:3; 1Chr 1:32; ,"",53,4,906,0,"",1,,욕산,
1686,Joktan,約坍,"","","","","","1",M,"","","","",H3355,H3355,H3355,0,"","",,base,Eber (or Heber),,"(Genesis 10:25, 1 Chronicles 1:19)",Gen 10:25; Gen 10:26; Gen 10:29; 1Chr 1:19; 1Chr 1:20; 1Chr 1:23; ,"",27,1,28,1,"",1,,욕단,
1687,Jonas,約拿,"","",Jonah,"","","1",M,"","","","",G2495,G2495,"",0,"","",,"","",,"",John 1:42; John 21:15; John 21:16; John 21:17; ,"",0,0,0,,"",,,요나,
1688,Jonadab,約拿達,"Jonathan, Jehonathan, Jehonadab",約拿單,"","","","1",M,"","","","","H3082, H3083, H3122","H3082,H3083,H3122","",0,"","",,"","",,"","2Sam 13:3; 2Sam 13:5; 2Sam 13:32; 2Sam 13:35; 2Sam 21:21; 1Chr 20:7; 1Chr 27:32; ","",0,0,0,,"",,,여호나답,
1689,Jonah,約拿,"","",Jonas,"","","1",M,"","","","","G2495, H3124","G2495,H3124","",0,"","",,"","",,"","2Kgs 14:25; Jonah 1:1; Jonah 1:3; Jonah 1:5; Jonah 1:7; Jonah 1:15; Jonah 1:17; Jonah 2:1; Jonah 2:10; Jonah 3:1; Jonah 3:3; Jonah 3:4; Jonah 4:1; Jonah 4:5; Jonah 4:6; Jonah 4:8; Jonah 4:9; Matt 12:39; Matt 12:40; Matt 12:41; Matt 16:4; Luke 11:29; Luke 11:30; Luke 11:32; ","",0,0,0,,"",,,요나,
1690,Jonan,約南,Jonam,"","","","","1",M,"","","","",G2494,G2494,"",0,"","",,"","",,"",Luke 3:30; ,"",0,0,0,,"",,,요난,
1691,Jonathan,約拿單,Jehonathan,"","","","","1",M,"","","","",H3083,H3083,"",0,"","",,"","",,"",Judg 18:30; ,"",0,0,0,,"",,,요나단,
1692,Jonathan,約拿單,Jehonathan,"","","","","1",M,"","","","","H3083, H3129","H3083,H3129",H3129,0,"","",,major Israel,Saul,,(1 Chronicles 9:39),"1Sam 13:2; 1Sam 13:3; 1Sam 13:16; 1Sam 13:22; 1Sam 14:1; 1Sam 14:3; 1Sam 14:4; 1Sam 14:6; 1Sam 14:8; 1Sam 14:12; 1Sam 14:13; 1Sam 14:14; 1Sam 14:17; 1Sam 14:21; 1Sam 14:27; 1Sam 14:29; 1Sam 14:39; 1Sam 14:40; 1Sam 14:41; 1Sam 14:42; 1Sam 14:43; 1Sam 14:44; 1Sam 14:45; 1Sam 14:49; 1Sam 18:1; 1Sam 18:3; 1Sam 18:4; 1Sam 19:1; 1Sam 19:2; 1Sam 19:4; 1Sam 19:6; 1Sam 19:7; 1Sam 20:1; 1Sam 20:3; 1Sam 20:4; 1Sam 20:5; 1Sam 20:9; 1Sam 20:10; 1Sam 20:11; 1Sam 20:12; 1Sam 20:13; 1Sam 20:16; 1Sam 20:17; 1Sam 20:18; 1Sam 20:25; 1Sam 20:27; 1Sam 20:28; 1Sam 20:30; 1Sam 20:32; 1Sam 20:33; 1Sam 20:34; 1Sam 20:35; 1Sam 20:37; 1Sam 20:38; 1Sam 20:39; 1Sam 20:40; 1Sam 20:42; 1Sam 23:16; 1Sam 23:18; 1Sam 31:2; 2Sam 1:4; 2Sam 1:5; 2Sam 1:12; 2Sam 1:17; 2Sam 1:22; 2Sam 1:23; 2Sam 1:25; 2Sam 1:26; 2Sam 4:4; 2Sam 9:1; 2Sam 9:3; 2Sam 9:6; 2Sam 9:7; 2Sam 21:7; 2Sam 21:12; 2Sam 21:13; 2Sam 21:14; 1Chr 8:33; 1Chr 8:34; 1Chr 9:39; 1Chr 9:40; 1Chr 10:2; Jer 38:26; ","",872,1,873,1,"",0,,요나단,
1693,Jonathan,約拿單,Jehonathan,"","","","","1",M,"","","","","H3083, H3129",,"",0,"","",,"","",,"","2Sam 15:27; 2Sam 15:36; 2Sam 17:20; 1Kgs 1:42; 1Kgs 1:43; ","",0,0,0,,"",,,요나단,
1694,Jonathan,約拿單,Jehonathan,"","","","","1",M,"","","","","H3083, H3129","H3083,H3129","",0,"","",,"","",,"","2Sam 23:32; 1Chr 11:34; ","",0,0,0,,"",,,요나단,
1695,Jonathan,約拿單,"","","","","","1",M,"","","","",H3129,H3129,H3129,0,"","",,Israel,Jada,,(1 Chronicles 2:32),"1Chr 2:32; 1Chr 2:33; ","",353,2,355,0,"",1,,요나단,
1696,Jonathan,約拿單,"","","","","","1",M,"","","","",H3129,H3129,"",0,"","",,"","",,"",Ezra 8:6; ,"",0,0,0,,"",,,요나단,
1697,Jonathan,約拿單,"","","","","","1",M,"","","","",H3129,H3129,"",0,"","",,"","",,"",Ezra 10:15; ,"",0,0,0,,"",,,요나단,
1698,Johanan,約哈難,Jonathan,約拿單,"","","","1",M,"","","","","H3110, H3129","H3110,H3129","",0,"","",,"","",,"",Neh 12:11; Neh 12:22; Neh 12:23; ,"",0,0,0,,"",,,요하난,
1699,Jonathan,約拿單,"","","","","","1",M,"","","","",H3129,H3129,"",0,"","",,"","",,"",Neh 12:14; ,"",0,0,0,,"",,,요나단,
1700,Jonathan,約拿單,"","","","","","1",M,"","","","",H3129,H3129,"",0,"","",,"","",,"",Neh 12:35; ,"",0,0,0,,"",,,요나단,
1701,Jonathan,約拿單,"","","","","","1",M,"","","","",H3083,H3083,"",0,"","",,"","",,"",Jer 37:15; Jer 37:20; ,"",0,0,0,,"",,,요나단,
1702,Jonathan,約拿單,"","","","","","1",M,"","","","",H3129,H3129,"",0,"","",,"","",,"",Jer 40:8; ,"",0,0,0,,"",,,요나단,
1703,Hariph,哈拉,Jorah, 約拉,"","","","1",M,"","","","","H2756, H3139","H2756,H3139","",0,"","",,"","",,"",Ezra 2:18; Neh 7:24; ,"",0,0,0,,"",,,하립,
1704,Jorai,約賴,"","","","","","1",M,"","","","",H3140,H3140,"",0,"","",,"","",,"","1Chr 5:13; ","",0,0,0,,"",,,요래,
1705,Joram,約蘭,Hadoram,哈多蘭,"","","","1",M,"","","","","H1913, H3141",,"",0,"","",,"","",,"","2Sam 8:10; 1Chr 18:10; ","",0,0,0,,"",,,하도람,
1706,Joram,約蘭,"","","","","","1",M,"","","","",H3141,H3141,H3141,0,"","",,Israel priest,Jeshaiah (Isaiah),,(1 Chronicles 26:24-25),"1Chr 26:25; ","",214,1,215,0,"",1,,요람,
1707,Jorim,約令,"","","","","","1",M,"","","","",G2497,G2497,G2497,0,"","",,messianicLine,Matthat,,(Luke 3:29),Luke 3:29; ,"",390,1,391,1,"",1,,요림,
1708,Josabad,約撒拔,"","",Jozabad,"","","1",M,"","","","",H3107,H3107,"",0,"","",,"","",,"","1Chr 12:4; ","",0,0,0,,"",,,요사밧,
1709,Jose,約細,"","",Joshua,"","","1",M,"","","","",G2499,G2499,"",0,"","",,"","",,"",Luke 3:29; ,"",0,0,0,,"",,,요세(<,
1710,Joseph,約瑟,"",撒發那忒巴內亞,"","","","1",M,"1744 BC","1634 BC",Egypt,"","G2501, H3084, H3130, H6847","","H3084, H3130, G2501",1725,"1615","110","H3084, H3130",major Israel,Jacob/Israel,"not G2501=Joseph, Mary's husband","(Genesis 30:24, 1 Chronicles 2:2)<br><br>More details are available<br><a href='http://www.psalm11918.org/Articles/Topical/The-Twelve-Tribes.html' target='_blank'>at Psalm11918.org</a>",Gen 30:24; Gen 30:25; Gen 33:2; Gen 33:7; Gen 35:24; Gen 37:2; Gen 37:3; Gen 37:5; Gen 37:13; Gen 37:17; Gen 37:23; Gen 37:28; Gen 37:29; Gen 37:31; Gen 37:33; Gen 39:1; Gen 39:2; Gen 39:4; Gen 39:5; Gen 39:6; Gen 39:7; Gen 39:10; Gen 39:20; Gen 39:21; Gen 39:22; Gen 40:3; Gen 40:4; Gen 40:6; Gen 40:8; Gen 40:9; Gen 40:12; Gen 40:16; Gen 40:18; Gen 40:22; Gen 40:23; Gen 41:14; Gen 41:15; Gen 41:16; Gen 41:17; Gen 41:25; Gen 41:39; Gen 41:41; Gen 41:42; Gen 41:44; Gen 41:45; Gen 41:45; Gen 41:46; Gen 41:49; Gen 41:50; Gen 41:51; Gen 41:54; Gen 41:55; Gen 41:56; Gen 41:57; Gen 42:3; Gen 42:4; Gen 42:6; Gen 42:7; Gen 42:8; Gen 42:9; Gen 42:14; Gen 42:18; Gen 42:23; Gen 42:25; Gen 42:36; Gen 43:15; Gen 43:16; Gen 43:17; Gen 43:18; Gen 43:19; Gen 43:24; Gen 43:25; Gen 43:26; Gen 43:30; Gen 44:2; Gen 44:4; Gen 44:14; Gen 44:15; Gen 45:1; Gen 45:3; Gen 45:4; Gen 45:9; Gen 45:16; Gen 45:17; Gen 45:21; Gen 45:26; Gen 45:27; Gen 45:28; Gen 46:4; Gen 46:19; Gen 46:20; Gen 46:27; Gen 46:28; Gen 46:29; Gen 46:30; Gen 46:31; Gen 47:1; Gen 47:5; Gen 47:7; Gen 47:11; Gen 47:12; Gen 47:14; Gen 47:15; Gen 47:16; Gen 47:17; Gen 47:20; Gen 47:23; Gen 47:26; Gen 47:29; Gen 48:1; Gen 48:2; Gen 48:3; Gen 48:8; Gen 48:9; Gen 48:11; Gen 48:12; Gen 48:13; Gen 48:15; Gen 48:17; Gen 48:18; Gen 48:21; Gen 49:22; Gen 49:26; Gen 50:1; Gen 50:2; Gen 50:4; Gen 50:7; Gen 50:8; Gen 50:14; Gen 50:15; Gen 50:16; Gen 50:17; Gen 50:19; Gen 50:22; Gen 50:23; Gen 50:24; Gen 50:25; Gen 50:26; Exod 1:5; Exod 1:6; Exod 1:8; Exod 13:19; Num 1:10; Num 1:32; Num 13:11; Num 26:28; Num 26:37; Num 27:1; Num 32:33; Num 34:23; Num 36:1; Num 36:5; Num 36:12; Deut 27:12; Deut 33:13; Deut 33:16; Josh 14:4; Josh 16:1; Josh 16:4; Josh 17:1; Josh 17:2; Josh 17:14; Josh 17:16; Josh 17:17; Josh 18:5; Josh 18:11; Josh 24:32; Judg 1:22; Judg 1:23; Judg 1:35; 2Sam 19:20; 1Kgs 11:28; 1Chr 2:2; 1Chr 5:1; 1Chr 5:2; 1Chr 7:29; Ps 77:15; Ps 78:67; Ps 80:1; Ps 81:5; Ps 105:17; Ezek 37:16; Ezek 37:19; Ezek 47:13; Ezek 48:32; Amos 5:6; Amos 5:15; Amos 6:6; Obad 1:18; Zech 10:6; Luke 4:22; John 4:5; Acts 7:9; Acts 7:13; Acts 7:14; Acts 7:18; Heb 11:21; Heb 11:22; Rev 7:8; ,"",88,11,703,0,Asenath (335),0,,요셉,
1711,Joseph,,,,Joseph,,"","1",M,"","","","",H3130,H3130,,,,,,,,,,Num 13:7; ,,,,,,,,,요셉,
1712,Joseph,,,,Joseph,,"","1",M,"","","","",H3130,H3130,,,,,,,,,,"1Chr 25:2; 1Chr 25:9; ",,,,,,,,,요셉,
1713,Joseph,,,,Joseph,,"","1",M,"","","","",H3130,H3130,,,,,,,,,,Ezra 10:42; ,,,,,,,,,요셉,
1714,Joseph,,,,Joseph,,"","1",M,"","","","",H3130,H3130,,,,,,,,,,Neh 12:14; ,,,,,,,,,요셉,
1715,Joseph,,"",,Joseph,,"","1",M,"","","","",G2501,G2501,"G2501,H3084,H3130",,,,G2501,major messianicLine,Jacob,"not H3084, H3130=1) the eldest son of Jacob by Rachel",(Matthew 1:16),Matt 1:16; Matt 1:18; Matt 1:19; Matt 1:20; Matt 1:24; Matt 2:13; Matt 2:19; Luke 1:27; Luke 2:4; Luke 2:16; Luke 2:33; Luke 2:43; Luke 3:23; John 1:45; John 6:42; ,Mary,458,1,459,1,"Mary, ",0,,요셉,
1716,Joseph,,,,Joseph,,"","1",M,"","","","",G2501,G2501,,,,,,,,,,Matt 27:57; Matt 27:59; Mark 15:43; Mark 15:45; Luke 23:50; John 19:38; ,,,,,,,,,요셉,
1717,Joseph,,"",,Joseph,,"","1",M,"","","","",G2501,G2501,"G2501,H3084,H3130",,,,,messianicLine,Mattathias,,(Luke 3:24),Luke 3:24; ,"",413,1,414,1,,0,,요셉,
1718,Joseph,,,,Joseph,,"","1",M,"","","","",G2501,G2501,,,,,,,,,,Luke 3:26; ,,,,,,,,,요셉,
1719,Joseph,,"",,Joseph,,"","1",M,"","","","",G2501,G2501,"G2501,H3084,H3130",,,,,messianicLine,Jonam,,(Luke 3:30),Luke 3:30; ,"",385,1,386,0,,0,,요셉,
1720,Barsabas,巴撒巴,"","約瑟, 猶士都","Joseph, Justus","","","1",M,"","","","","G923, G2501, G2459","G2459,G2501,G923","",0,"","",,"","",,"",Acts 1:23,"",0,0,0,,"",,,바사바,
1721,Joses,約西,Joseph,約瑟,"","","","1",M,"","","","",G2500,G2500,G2500,0,"","",,Israel,Mary,,see Mark 6:3,Matt 13:55; Matt 27:56; Mark 6:3; Mark 15:40; Mark 15:47; ,"",420,3,423,0,"",1,,요세,
1722,Barnabas,巴拿巴,"","","","","","1",M,"","","","",G921,"G1211,G1356,G2203,G2500,G3303,G3739,G4012,G921","",0,"","",,"","",,"",Acts 4:36; Acts 4:36; Acts 9:27; Acts 11:22; Acts 11:25; Acts 11:30; Acts 12:25; Acts 13:1; Acts 13:2; Acts 13:7; Acts 13:43; Acts 13:46; Acts 13:50; Acts 14:12; Acts 14:12; Acts 14:13; Acts 14:14; Acts 14:20; Acts 15:2; Acts 15:12; Acts 15:22; Acts 15:25; Acts 15:35; Acts 15:36; Acts 15:37; Acts 15:39; Acts 19:35; 1Cor 9:6; Gal 2:1; Gal 2:9; Gal 2:13; Col 4:10; ,"",0,0,0,,"",,,바나바,
1723,Joshah,約沙,"","","","","","1",M,"","","","",H3144,H3144,H3144,0,"","",,Israel,Amaziah,,(1 Chronicles 4:34),"1Chr 4:34; ","",135,1,136,1,"",1,,요사,
1724,Joshaphat,約沙法,"","","","","","1",M,"","","","",H3146,H3146,"",0,"","",,"","",,"","1Chr 11:43; ","",0,0,0,,"",,,요사밧,
1725,Joshaviah,約沙未雅,"","","","","","1",M,"","","","",H3145,H3145,"",0,"","",,"","",,"","1Chr 11:46; ","",0,0,0,,"",,,요사위야,
1726,Joshbekashah,約施比加沙,"","","","","","1",M,"","","","",H3436,H3436,"",0,"","",,"","",,"","1Chr 25:4; 1Chr 25:24; ","",0,0,0,,"",,,요스브가사,
